1.0739430074  0  0  1  1  0  0  0  1  0  0  1  0  1  0  1  0  0  0  0  0  0  0  1  0  0  1  1  1  0  0  0  0  16.0363622556
2.05010348826  0  0  1  0  1  0  1  0  1  0  0  1  0  1  0  0  0  0  1  0  0  0  0  0  1  0  0  1  0  0  0  0  15.9598354055
2.83639556884  0  1  0  0  0  0  0  0  1  0  0  0  1  0  0  0  0  0  0  0  0  0  0  1  0  0  1  0  0  0  0  0  16.062957635
2.77873958429  0  0  1  0  1  0  0  0  0  0  0  1  0  0  1  0  0  0  0  0  1  0  0  0  0  0  1  0  0  0  0  0  15.9733700495
1.3187154109  0  0  0  1  0  1  0  1  0  0  0  0  0  0  0  0  0  1  0  0  0  0  1  0  1  0  0  0  0  0  1  0  16.0919731948
2.71554246223  0  0  0  0  0  1  0  0  0  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  1  1  0  0  15.7748995183
0.749019430291  0  0  1  1  1  0  0  0  0  1  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  1  0  0  0  1  16.2990444812
0.507858757569  1  0  0  0  0  0  0  0  0  0  0  0  1  1  0  0  0  0  1  0  1  0  0  1  0  0  1  0  1  1  0  0  16.2387361085
1.0226819274  1  1  1  0  1  0  1  0  1  0  1  0  1  0  0  1  0  1  1  0  1  0  1  1  1  0  1  0  1  0  1  1  15.576696799
1.91290056036  1  0  0  1  0  1  1  0  1  0  1  0  1  0  1  0  1  0  1  0  0  0  1  0  1  0  0  1  1  0  1  0  15.4595016053
1.28170117368  1  1  1  0  0  1  1  1  0  1  0  0  1  0  1  0  1  0  1  0  1  0  1  1  0  1  0  1  1  0  1  0  15.5598203524
2.56617480011  1  0  1  0  1  0  0  1  1  1  0  1  0  0  1  0  1  0  1  0  1  1  0  1  1  0  1  1  0  1  0  1  14.9970369478
1.88007433614  0  0  1  0  1  1  1  1  1  0  0  1  0  1  1  0  0  1  1  0  1  0  0  1  1  0  1  1  0  1  1  0  15.2719208512
2.00706683493  1  1  0  1  0  0  1  1  0  1  0  1  0  0  1  1  0  0  0  1  0  1  1  0  1  1  0  1  0  1  0  1  15.2637235704
1.77006915134  1  0  1  0  0  0  1  0  0  0  0  1  0  0  0  0  1  0  1  0  1  0  0  1  0  1  0  1  0  1  1  0  15.6256757242
3.28757854792  1  1  0  0  1  0  1  1  0  1  0  1  0  1  0  0  0  1  1  1  1  0  1  0  1  1  0  1  0  0  1  0  14.7815517073
2.43510513484  1  0  0  1  0  0  1  0  1  0  1  0  1  0  1  0  1  0  1  0  1  0  1  0  1  0  1  0  1  0  1  0  15.1861193079
1.38592302344  0  1  0  1  0  1  0  1  0  1  0  0  1  0  0  1  0  1  0  0  1  1  0  1  1  0  1  0  0  1  0  1  15.5817706874
0.729093067225  0  0  1  0  1  0  1  0  1  0  1  0  0  1  0  0  0  1  0  1  0  1  0  1  0  0  1  0  1  0  1  0  15.9181364696
1.83337996266  1  0  1  1  0  0  1  0  1  0  1  0  1  0  1  0  1  0  1  0  1  0  0  0  1  0  1  0  0  0  1  0  15.627591805
0.431855258299  0  1  0  0  0  0  1  0  1  0  1  0  0  1  0  1  0  1  0  1  0  1  0  1  0  0  1  1  0  1  0  0  16.0258093061
1.58412582995  1  0  1  0  1  0  1  0  1  0  0  1  0  1  0  1  0  1  0  1  0  1  0  1  0  0  0  1  0  1  0  0  15.6732549436
1.67651202425  0  1  1  0  1  0  1  0  1  0  1  0  1  0  1  0  1  0  1  1  0  0  1  0  1  0  1  0  1  0  1  0  15.4577144617
2.75511282222  1  0  0  1  0  1  0  0  1  0  1  0  1  0  1  0  1  0  0  1  0  0  0  1  0  1  0  1  0  1  0  0  15.252253923
0.0321020941743  1  0  0  0  0  0  0  0  0  0  0  1  1  1  1  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  1  1  16.3085468813
2.53180382754  1  1  1  1  0  0  0  1  0  0  0  0  1  1  0  0  0  0  0  0  0  0  0  0  0  1  1  1  1  1  0  0  15.4468511852
0.214652769744  0  1  1  1  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  1  1  1  1  0  1  1  1  0  16.1535549653
1.21225425138  0  0  0  0  0  0  0  0  0  0  0  0  0  1  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  16.3412058138
0.925881038693  1  1  1  1  1  0  0  0  0  0  0  0  0  0  1  1  1  1  1  0  0  1  1  1  1  1  1  1  1  1  1  0  15.6118722027
1.52400850603  0  0  0  0  0  0  0  1  0  0  0  0  0  0  1  1  1  1  0  0  1  0  0  0  0  1  0  0  1  1  0  1  15.8629331886
1.6227454569  0  0  1  1  0  0  0  1  1  0  0  0  0  0  0  1  1  1  1  1  1  1  0  0  0  0  0  0  0  0  0  1  15.6328424394
0.0703134465129  1  1  1  1  1  1  0  0  1  1  0  0  1  1  1  1  0  0  1  0  0  0  1  1  0  0  0  0  1  1  0  0  16.113188444
0.426921694151  0  1  1  1  1  1  1  1  1  0  1  0  1  0  1  1  0  1  0  1  0  1  1  1  1  1  1  0  1  0  1  1  15.6055552994
1.17169399465  1  1  1  1  1  1  0  0  1  0  1  1  0  1  0  1  1  1  1  1  0  1  1  1  0  1  0  1  1  1  1  1  15.3453017543
0.211685609735  0  1  0  0  1  1  1  1  0  1  1  0  1  0  1  0  1  1  0  1  1  0  1  0  1  1  1  1  1  1  1  1  15.618093268
0.307045400871  1  1  1  1  1  0  1  1  1  0  1  1  0  1  1  1  1  0  1  0  1  1  1  1  0  1  0  1  0  1  0  0  15.8063738585
2.39283648966  1  1  1  1  0  1  1  1  0  1  1  0  1  1  0  1  0  1  1  0  1  1  1  1  1  1  1  1  0  1  0  1  14.9569174789
0.188784719485  0  1  0  1  1  0  1  0  1  1  1  1  0  1  1  0  0  1  1  1  1  1  1  1  0  1  1  1  0  1  1  1  15.6259026944
0.988885103116  1  1  0  1  1  1  0  1  0  1  1  0  0  1  1  0  1  1  1  1  0  1  0  1  1  0  1  1  1  1  1  1  15.4055006672
1.71865622251  1  1  1  0  1  0  0  1  1  0  1  0  1  1  1  1  1  0  1  0  0  1  1  1  0  1  1  1  1  1  1  0  15.2034150963
