0.0  1  1  0  1  0  0  1  0  1  0  1  0  0  1  0  0  1  0  1  0  1  0  1  0  0  1  0  1  0  1  0  0  16.1932478278
0.0  0  0  1  0  1  1  0  1  0  1  0  0  0  1  0  1  0  1  0  1  0  1  1  0  1  0  1  1  1  0  1  1  15.9433252997
0.0  0  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  0  0  0  1  1  1  0  0  1  1  1  1  1  1  1  15.603668458
0.0  0  0  1  1  1  1  1  1  1  1  0  0  0  1  1  1  1  1  1  1  1  0  1  1  1  1  0  0  1  1  1  0  15.7293007571
0.0  0  1  1  1  1  1  1  1  1  1  1  1  1  0  1  1  0  0  1  0  1  1  1  1  1  1  1  1  1  1  0  1  15.5643702276
0.0  1  1  1  1  1  1  1  1  1  1  0  0  1  1  1  0  1  0  1  0  1  1  1  1  1  1  1  1  1  0  1  1  15.6235337267
0.0  0  1  1  1  1  1  0  1  1  1  1  1  1  1  0  0  1  0  1  0  1  0  1  1  1  1  1  1  1  1  1  1  15.5848060251
0.0  0  1  1  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  1  0  0  0  1  1  1  1  1  15.5142306312
0.0  0  1  1  1  1  1  1  1  0  1  1  1  1  1  0  0  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  1  15.4884822203
0.0  1  1  0  1  1  1  0  1  0  1  0  1  0  1  0  0  1  1  0  0  1  1  1  1  0  1  0  0  1  0  1  0  16.0277157372
0.0  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  0  0  0  1  1  1  0  1  15.5582477174
0.0  0  1  1  0  0  1  1  1  0  1  1  1  1  1  1  1  1  1  1  0  0  0  0  0  0  1  0  1  0  0  1  1  15.9110857518
0.0  0  0  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  15.4090785408
0.0  1  1  1  1  1  1  1  0  1  1  1  1  0  0  0  1  1  1  1  1  0  0  0  1  1  1  1  1  1  1  1  1  15.637035404
0.0  0  1  1  1  1  1  1  1  1  0  1  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  15.3760673247
0.0  0  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  1  0  0  1  1  1  1  0  1  1  1  0  0  0  15.7873912125
0.0  0  1  1  1  1  1  1  1  1  1  1  1  1  1  0  1  1  0  0  0  1  1  1  1  0  1  1  1  0  1  1  1  15.6371606216
0.0  0  0  1  1  1  1  1  0  0  0  0  0  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  0  1  1  15.6204401977
0.0  0  1  0  0  1  0  1  0  1  0  0  1  0  0  1  1  1  1  1  0  1  0  1  1  0  1  0  1  0  1  0  0  16.0664469912
0.0  0  1  1  0  1  1  0  1  0  1  0  1  0  1  1  0  1  0  1  0  1  1  0  1  1  0  1  1  1  0  1  0  15.9182610611
0.0  0  1  1  0  0  1  0  1  0  1  0  1  0  1  0  1  0  1  0  1  0  1  0  0  0  1  0  1  0  0  1  0  16.1718290428
0.0  0  1  0  1  0  1  1  0  1  0  1  0  1  1  0  1  0  1  0  1  0  1  0  0  1  0  1  0  1  0  0  1  16.0631732607
0.0  0  1  0  1  1  0  1  1  0  1  1  1  0  1  0  1  0  1  0  1  0  0  1  1  0  1  0  1  1  0  1  0  15.9648206256
0.0  0  0  1  0  1  1  0  1  0  1  0  0  1  0  1  1  0  1  0  1  0  1  0  1  0  1  0  1  0  1  0  1  16.0196966717
0.0  0  1  1  0  1  1  0  1  0  1  0  0  0  1  1  0  0  1  0  0  1  0  1  0  1  0  0  1  0  1  0  0  16.2031350794
0.0  0  1  0  0  1  1  1  0  1  0  1  1  1  0  0  1  1  1  0  1  0  1  1  0  1  0  0  1  0  1  0  1  15.9557686978
0.0  0  1  0  1  1  0  0  0  0  0  1  1  0  0  0  1  1  0  1  0  0  1  0  1  1  0  0  0  1  0  0  0  16.2699165704
0.0  1  0  1  0  1  1  0  0  1  1  0  1  0  0  1  0  1  0  1  1  0  1  1  1  1  1  1  0  0  0  0  0  16.07652729
0.0  0  0  0  0  1  0  0  0  1  1  1  0  1  1  0  0  0  0  1  1  0  1  1  0  1  0  0  0  1  0  1  1  16.0406615139
0.0  1  0  0  1  1  0  1  0  1  0  0  1  0  1  0  1  1  0  0  1  1  0  0  1  1  1  1  0  1  1  0  0  16.0192555319
0.0  0  1  0  0  0  0  0  1  0  1  1  1  1  1  0  1  1  0  0  0  1  1  0  1  0  0  0  1  1  0  1  1  15.9752674543
0.0  0  0  1  1  1  0  0  1  1  0  1  1  0  1  0  1  0  1  1  0  1  1  0  1  0  1  1  0  0  0  0  0  16.1039688487
0.0  0  0  1  1  1  0  1  0  1  0  1  0  1  1  0  1  0  1  0  1  0  1  0  0  1  1  0  0  1  0  1  1  15.9942159481
0.0  0  1  1  1  1  0  0  0  0  1  0  1  1  1  0  0  1  0  1  1  0  0  1  1  0  1  1  0  1  0  1  0  16.0181590335
0.0  1  1  1  1  0  0  0  0  1  1  1  1  0  0  1  0  0  1  0  1  0  1  0  1  1  1  0  1  0  1  0  0  16.0929920517
0.0  0  1  1  1  0  1  0  0  1  1  1  1  1  0  1  0  1  1  1  0  0  0  1  0  0  1  1  0  1  0  1  0  16.000614172
0.0  0  0  0  0  0  1  1  0  0  1  0  1  1  1  0  0  1  0  0  1  1  1  1  1  1  0  1  1  1  1  0  1  15.8369656171
0.0  1  1  0  1  1  1  1  1  1  0  1  0  1  0  1  0  1  0  1  1  1  1  1  1  0  0  1  0  1  1  1  1  15.7209156571
0.0  0  1  0  1  0  1  0  0  0  1  1  0  1  0  0  1  0  1  1  1  0  1  1  0  0  1  1  1  0  1  0  1  15.9420322018
0.0  0  1  1  1  0  1  1  1  1  0  1  1  1  1  1  0  0  1  0  1  1  0  0  1  0  0  0  0  1  1  0  1  15.9281685195
0.0  1  1  0  1  0  0  0  1  1  0  1  1  0  0  1  1  1  1  0  1  1  1  1  0  1  1  0  1  1  0  1  1  15.8053724039
0.0  0  0  1  1  1  0  1  0  1  1  0  0  0  1  1  0  0  0  0  1  1  1  0  1  1  1  1  1  1  1  0  0  15.93763615
0.0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  16.6892756269
0.0  0  0  0  1  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  1  1  1  16.3664035356
0.0  1  0  0  0  1  1  0  0  0  0  1  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  1  0  16.4958735759
0.0  1  0  0  0  0  0  0  0  0  0  1  0  0  0  1  0  0  0  0  0  0  0  1  0  0  1  0  0  0  0  0  0  16.5644537984
0.0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  16.6381993974
0.0  1  0  0  0  0  1  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  16.6238468027
0.0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  1  0  0  0  16.6021268949
0.0  1  0  0  0  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  16.6139240617
0.0  1  0  0  0  0  1  0  0  1  0  1  0  0  1  0  0  0  0  0  1  0  0  1  0  0  1  0  0  0  0  1  1  16.2607857569
0.0  1  0  0  0  0  0  0  0  0  1  0  1  0  0  1  0  0  1  0  0  1  0  1  0  1  0  0  0  0  0  0  0  16.4280986239
0.0  1  1  0  0  0  0  0  0  0  0  1  1  0  0  1  0  0  1  0  0  1  0  0  0  0  0  0  0  0  0  0  0  16.5262709521
0.0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  1  1  0  1  0  0  0  0  0  0  0  1  0  0  0  0  0  0  16.5082749678
0.0  0  1  0  0  1  0  0  0  0  0  1  0  0  0  0  0  1  0  0  0  1  0  0  1  0  1  0  0  0  0  0  1  16.3923688851
0.0  1  1  0  0  1  0  0  0  0  0  0  0  1  0  0  0  1  0  0  0  0  1  0  0  0  0  0  0  0  0  1  0  16.4723460592
0.0  1  0  0  1  0  0  0  1  0  0  1  0  0  0  1  0  0  0  0  1  0  0  0  0  1  0  1  0  0  1  0  1  16.296286648
0.0  0  0  0  0  0  0  1  0  0  0  1  1  0  0  0  0  0  0  0  0  0  0  1  0  1  0  0  0  0  0  1  0  16.4421323733
0.0  1  0  1  0  1  0  0  1  0  1  0  1  1  0  1  0  0  1  0  1  0  1  1  0  1  0  0  0  1  1  0  0  16.142623971
0.0  0  0  0  1  0  1  0  1  0  1  0  0  0  0  1  0  1  0  1  1  0  0  0  0  0  1  0  1  1  0  1  0  16.213136123
0.0  0  1  0  1  0  1  1  1  0  1  0  0  0  1  1  0  1  0  1  0  1  0  1  1  0  0  1  0  0  0  0  1  16.1089881388
0.0  0  0  1  0  1  1  0  0  1  1  1  0  0  0  1  0  1  1  1  0  0  0  1  1  1  0  1  1  1  0  1  0  15.9925160874
0.0  1  1  0  1  0  0  1  1  0  0  0  0  0  1  0  1  0  0  0  1  1  0  1  0  0  0  1  1  0  1  0  1  16.1285507209
0.0  0  0  1  0  1  1  0  1  1  0  1  1  1  0  0  1  1  1  1  1  1  0  0  0  0  0  0  1  1  0  0  1  16.0251530274
0.0  1  0  0  0  1  0  1  0  1  0  1  0  0  1  0  1  1  1  1  0  1  0  1  1  0  1  0  0  1  0  0  0  16.1390706832
0.0  1  1  0  1  0  0  1  0  0  1  1  1  1  0  1  1  0  1  1  1  1  0  0  0  0  1  1  1  0  0  1  0  16.0170371019
0.0  1  0  1  1  1  1  0  1  1  0  1  1  0  0  1  1  1  1  1  1  1  0  0  1  0  1  0  1  0  0  0  1  15.9379216055
0.0  0  1  0  1  0  0  1  0  1  0  0  0  1  0  1  0  1  0  0  0  1  1  1  0  1  1  1  0  1  0  1  1  15.9765796948
0.0  0  1  1  1  0  0  1  1  1  0  1  1  0  1  0  1  1  0  0  1  1  0  1  0  1  1  1  0  0  1  0  0  16.011592392
0.0  0  1  0  1  0  1  0  1  1  0  0  1  1  1  0  1  0  1  0  1  0  1  1  1  1  0  1  0  1  1  1  0  15.8695329824
0.0  1  1  0  1  0  1  0  0  1  1  1  1  1  1  0  1  0  0  1  0  1  1  0  0  1  0  0  1  0  1  0  1  15.9999483509
0.0  1  1  0  1  0  0  1  0  1  1  0  1  1  0  1  0  1  0  1  0  1  0  1  1  1  1  0  1  1  1  0  0  15.9540668176
0.0  1  1  0  1  0  1  1  1  0  1  1  1  0  1  1  0  1  1  0  0  1  0  1  0  1  1  1  1  1  0  1  0  15.8645794949
0.0  1  0  1  1  0  1  0  1  1  0  1  1  1  1  1  0  1  0  0  0  1  0  1  1  1  1  1  1  1  0  1  0  15.8286500807
0.0  1  1  1  1  1  1  1  1  1  1  1  0  0  1  1  1  1  1  1  0  1  1  1  1  1  0  1  1  0  0  0  1  15.7503631761
0.0  0  1  1  1  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  0  0  0  0  0  0  0  0  1  0  0  0  16.0412795228
0.0  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  1  1  1  1  0  0  0  0  0  0  1  1  1  1  15.7066822565
0.0  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  1  0  1  0  15.583647724
0.0  1  0  0  0  0  0  0  0  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  0  0  0  1  1  1  1  15.6409130059
0.0  0  1  1  0  1  1  1  1  1  1  1  1  1  0  0  1  1  1  1  1  1  1  1  0  0  1  0  0  1  1  1  1  15.6671024172
0.0  0  0  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  0  1  1  0  1  1  15.4433058224
0.0  1  1  1  1  0  0  1  1  1  1  0  0  1  1  1  1  1  1  1  1  0  0  0  1  1  1  0  1  1  1  1  1  15.6539513181
0.0  1  1  1  1  1  0  0  0  0  0  1  1  0  0  0  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  0  0  15.805078981
0.0  0  0  0  1  1  1  1  1  0  0  0  0  1  1  1  1  1  1  1  1  0  0  0  0  1  1  1  1  1  1  1  1  15.692807551
0.0  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  0  0  0  1  1  1  1  1  1  1  1  1  1  15.4587745233
0.0  0  0  0  0  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  0  0  1  1  1  1  1  0  1  1  15.5220816342
0.0  1  1  1  1  1  1  0  0  0  0  0  1  1  1  1  1  1  1  1  1  1  0  0  1  1  1  1  1  1  1  1  1  15.5528394687
0.0  1  1  1  1  0  0  0  0  1  1  1  1  1  1  1  0  0  0  0  0  0  0  0  1  1  1  1  1  1  1  1  0  15.936382289
0.0  0  0  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  0  0  0  0  0  0  0  0  0  0  0  1  1  1  15.9409669991
0.0  0  0  0  0  0  0  0  0  0  0  1  0  0  1  1  1  1  1  1  1  1  1  1  1  1  1  0  0  0  0  0  1  15.9701174095
0.0  0  1  0  1  0  0  1  0  0  0  1  0  0  0  1  0  0  1  1  0  0  1  0  1  0  1  1  0  1  1  0  1  16.0569026503
0.0  0  0  0  1  0  0  1  0  0  0  1  0  1  0  1  0  0  1  0  0  0  1  0  0  1  0  0  1  0  1  1  0  16.2294884766
0.0  1  1  1  0  0  1  1  1  0  1  0  1  0  1  0  1  1  0  1  0  0  1  0  1  0  0  1  1  0  1  0  0  16.0968230025
0.0  0  1  0  0  0  1  0  1  0  1  0  0  0  1  0  0  0  1  0  1  0  1  0  0  1  0  1  1  1  0  0  1  16.1254389628
0.0  1  0  1  1  0  1  0  1  0  0  1  0  0  1  0  0  1  0  1  0  0  0  1  0  1  0  1  0  1  0  0  0  16.2608659741
0.0  0  1  1  0  1  0  1  0  0  0  0  0  1  0  0  0  1  0  1  0  1  0  1  0  1  0  1  0  1  0  1  0  16.1762039153
0.0  0  1  0  1  1  1  0  0  1  1  0  0  0  0  0  0  0  1  1  1  0  1  0  0  0  0  0  0  0  1  0  1  16.2505973213
0.0  0  1  0  1  0  1  1  1  0  0  0  1  0  1  0  1  0  0  1  0  0  0  1  0  1  0  0  1  0  0  1  0  16.2506779883
0.0  1  1  1  0  1  1  1  1  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  0  1  0  1  15.5263280859
0.0  1  1  1  1  1  0  1  1  1  1  0  1  0  1  1  1  1  1  1  1  1  1  1  1  1  1  1  0  1  1  1  1  15.4613798831
0.0  0  1  1  1  1  0  1  1  0  1  1  1  1  1  0  1  1  1  0  1  1  1  1  1  1  0  1  0  1  0  1  1  15.6787587631
0.0  0  1  1  1  0  1  1  1  0  1  1  1  1  1  1  1  1  1  0  1  0  0  1  1  0  1  1  1  1  0  1  1  15.6754825204
0.0  1  1  1  1  0  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  1  0  1  15.5368688896
0.0  0  1  1  1  1  1  1  1  1  1  1  0  0  1  1  1  1  1  1  1  1  0  1  1  1  0  1  1  1  1  1  1  15.5037427985
0.0  1  1  1  0  1  1  1  0  0  1  1  1  1  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  1  15.4380560662
0.0  0  1  1  1  0  1  1  1  1  1  0  1  1  1  1  1  0  1  1  1  0  1  1  1  1  0  1  1  1  1  0  1  15.6272528764
0.0  0  1  1  0  1  0  0  0  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  0  0  1  0  0  1  1  1  1  15.6967889727
0.0  0  0  0  0  1  1  0  0  1  1  1  1  1  0  0  1  1  1  0  0  1  1  1  0  0  1  1  1  1  1  1  1  15.6871029124
0.0  0  0  0  0  0  1  1  1  1  1  0  0  1  0  0  0  0  1  1  1  1  0  1  1  1  1  1  1  1  1  1  0  15.7742150203
0.0  1  1  1  1  1  1  1  1  1  1  1  0  1  1  1  1  0  0  1  0  1  1  1  1  1  0  1  1  1  1  1  1  15.5375041623
0.0  1  1  1  1  1  1  0  1  0  0  1  1  1  1  1  1  1  1  1  1  0  0  0  0  1  1  0  0  0  1  0  0  16.0113622493
0.0  1  1  1  0  1  0  1  1  1  1  1  1  1  1  0  0  1  1  1  1  1  1  0  0  1  1  1  1  1  1  1  1  15.5532417727
0.0  0  0  0  0  1  0  1  1  1  1  1  1  0  1  1  1  1  0  0  1  1  1  0  1  1  1  1  1  1  0  0  1  15.7339225969
0.0  0  1  1  1  1  1  1  1  1  1  1  1  0  0  0  0  1  1  1  1  1  0  0  0  0  1  1  1  0  0  0  0  16.0256863509
0.0  0  1  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  16.6814250978
0.0  1  1  1  1  0  0  0  0  0  0  0  0  0  0  0  1  1  1  0  1  0  0  1  0  0  0  0  1  1  1  1  1  16.0955279172
0.0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  1  1  0  0  0  0  0  0  0  0  0  0  0  1  1  1  1  16.3082940586
0.0  0  0  0  0  0  0  0  0  0  0  0  1  1  1  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  16.453795605
0.0  0  0  0  0  0  1  1  1  1  0  0  0  0  0  0  1  0  0  0  0  0  0  1  1  0  0  0  0  0  0  1  1  16.3189317413
0.0  1  1  1  0  0  0  0  0  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  1  0  0  0  16.5141205981
0.0  0  1  0  0  1  1  1  1  1  1  1  1  0  0  0  1  0  0  0  0  0  1  1  1  1  1  0  0  0  0  0  0  16.1767665485
0.0  1  0  1  1  1  1  1  1  1  0  0  1  0  0  0  1  1  1  1  0  0  0  1  1  0  0  0  0  1  1  0  0  16.0693839146
0.0  0  0  0  0  0  1  0  1  0  0  0  1  1  1  1  0  0  0  1  1  0  1  1  1  1  1  0  1  1  0  0  0  16.026751318
0.0  1  1  1  1  1  1  0  0  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  1  1  1  16.2313809959
0.0  0  1  1  1  1  1  0  0  0  1  0  0  0  1  1  1  1  1  1  1  1  1  1  0  0  1  1  1  1  1  1  1  15.6203240671
0.0  1  1  1  0  0  0  0  0  0  0  0  0  1  0  1  1  1  1  0  0  0  0  0  0  0  0  1  1  1  1  0  0  16.2411234374
0.0  0  0  1  1  1  1  1  1  0  0  0  1  1  0  0  1  1  1  0  0  0  0  0  0  0  0  0  1  0  0  0  0  16.3044868271
0.0  0  0  0  0  1  1  1  1  1  0  0  0  0  0  0  1  1  1  1  1  1  1  1  0  1  1  0  1  1  1  1  0  15.8091212586
0.0  0  0  1  1  1  1  1  0  1  1  1  1  1  0  1  0  1  1  1  1  1  1  1  1  0  0  0  0  0  0  1  1  15.8352912299
0.0  0  0  0  0  0  0  0  0  0  1  1  1  1  1  1  0  1  1  0  0  0  0  0  0  0  0  0  1  1  1  1  0  16.1336377254
0.0  0  1  0  1  1  1  1  1  0  0  1  1  1  1  1  1  0  1  1  1  1  1  1  0  1  1  1  0  1  1  1  1  15.5588296737
0.0  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  0  1  1  1  0  1  1  1  1  1  1  1  1  0  1  0  15.6075552183
0.0  1  1  1  1  1  1  1  1  0  1  1  1  1  0  1  1  1  1  1  1  1  0  1  0  1  1  1  0  0  1  1  1  15.642700885
0.0  1  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  1  1  0  1  1  1  0  1  1  1  1  15.4895473239
0.0  1  0  1  0  1  1  1  1  1  0  1  0  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  0  0  0  1  15.6250323898
0.0  1  1  1  0  1  1  0  1  1  1  1  1  1  0  1  1  1  0  1  1  1  1  1  1  1  1  1  1  1  1  0  0  15.628917735
0.0  1  1  1  1  0  0  1  1  1  1  1  1  1  1  0  1  1  0  1  1  1  1  1  1  0  1  1  1  1  1  1  1  15.504250864
0.0  0  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  1  1  1  1  0  0  1  1  0  1  1  1  1  1  1  1  15.4992455378
0.0  0  1  1  0  1  1  0  1  1  0  1  0  1  0  0  1  1  0  1  0  1  1  1  1  1  1  1  0  0  1  1  1  15.7759497956
0.0  0  1  1  1  0  1  1  1  1  0  1  0  1  1  1  0  1  1  1  1  1  0  0  1  0  1  1  0  1  1  1  0  15.7954679588
0.0  0  1  0  1  0  1  1  1  1  1  0  1  1  0  1  0  1  1  1  0  1  1  0  1  1  1  0  1  0  1  1  1  15.7302292395
0.0  0  1  1  1  1  1  1  1  1  0  0  1  1  1  1  0  1  0  1  1  0  0  1  1  0  1  1  1  1  1  1  0  15.7689087041
0.0  1  1  1  1  0  1  1  0  1  1  1  1  0  1  1  0  1  0  1  0  1  0  1  1  1  1  0  1  1  1  0  1  15.7606837769
0.0  0  1  1  1  1  0  1  1  0  0  1  1  1  1  1  1  1  1  1  1  0  1  0  1  1  1  0  0  1  0  1  1  15.7371140297
0.0  0  1  0  1  0  1  0  1  1  0  1  1  1  1  0  1  1  0  1  1  0  1  1  1  1  1  1  0  1  1  1  1  15.6531467952
0.0  0  1  1  0  1  1  1  1  0  1  1  0  1  1  1  1  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  0  15.5511153193
0.0  1  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  1  1  0  0  0  0  0  0  0  1  0  0  1  0  0  0  16.5110167684
0.0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  1  0  0  0  0  0  0  0  0  0  0  16.6410674452
0.0  1  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  1  0  0  0  0  0  0  1  1  0  0  0  0  0  0  0  16.5389843965
0.0  1  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  1  1  0  0  0  0  0  0  1  0  0  0  0  0  0  16.5557187614
0.0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  1  0  16.5602774791
0.0  0  0  0  0  0  0  0  0  0  0  0  0  1  1  0  0  0  1  0  0  0  1  0  0  0  0  0  0  1  0  1  1  16.333064027
0.0  1  0  0  0  0  0  1  0  0  1  0  0  1  1  0  1  1  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  16.4525930888
0.0  0  0  0  0  0  1  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  16.6557101564
0.0  1  1  1  1  1  0  1  0  0  0  1  0  0  0  0  0  1  0  0  0  0  1  0  1  1  1  0  0  1  1  0  1  16.1389387412
0.0  1  1  0  1  0  0  0  1  1  1  0  1  0  0  0  0  1  0  0  1  1  0  0  1  0  1  0  1  0  1  0  0  16.2168297841
0.0  0  1  1  0  0  1  1  0  0  1  0  0  0  0  0  1  0  0  0  1  0  0  0  0  1  0  0  0  1  0  0  0  16.3928641951
0.0  0  0  0  1  0  0  1  1  0  1  0  0  1  1  0  0  1  0  1  0  0  0  0  0  1  0  0  1  1  0  0  1  16.1677399351
0.0  0  0  1  0  0  0  1  0  0  1  1  0  0  0  0  0  0  0  1  1  1  1  0  0  0  0  1  0  0  0  0  1  16.2882305958
0.0  0  0  1  0  0  1  0  1  0  1  0  1  0  1  1  0  1  0  0  0  1  1  0  1  0  0  0  0  1  1  0  0  16.209244049
0.0  1  0  1  0  0  1  0  0  0  0  0  1  0  1  1  0  0  1  1  0  0  0  1  0  0  0  0  1  0  0  0  0  16.3598598748
0.0  0  1  0  1  0  1  0  0  1  1  1  1  0  0  0  0  0  1  1  0  0  1  1  0  0  0  1  0  0  1  0  0  16.2264911232
0.0  0  1  1  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  15.4048271327
0.0  1  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  1  1  1  15.3732388246
0.0  0  0  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  15.3470913517
0.0  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  0  1  0  1  1  0  1  15.584361661
0.0  0  1  1  1  1  1  1  1  1  0  1  1  1  0  1  1  0  1  1  1  1  1  1  1  1  0  1  1  1  0  1  1  15.5751806842
0.0  1  1  0  0  1  0  1  0  1  1  1  1  1  1  1  1  1  1  1  0  1  1  1  1  0  1  1  0  0  1  1  1  15.6410023957
0.0  0  1  1  1  1  1  1  1  1  1  1  1  1  0  0  0  1  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  15.5134383336
0.0  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  15.3278256885
0.0  1  0  1  0  1  0  1  0  0  1  1  1  1  0  1  0  1  0  1  0  0  1  0  0  1  0  1  0  1  0  1  0  16.0931927582
0.0  0  1  0  1  1  1  0  1  0  1  0  1  0  0  0  1  0  1  0  1  0  1  0  0  0  1  1  0  1  1  0  0  16.1483777562
